price,facing,property_id,sector,society_name,society_stars,num_bedrooms,num_bathrooms,num_balconies,age_group,super_built_up_area,built_up_area,carpet_area,price_per_sqft,floor_number,total_floors,servant_room,study_room,pooja_room,other_additional_room,store_room,ac,bed,chimney,curtains,dining,exhaust,fan,fridge,geyser,light,microwave,modular,sofa,stove,tv,wardrobe,washing,water,Airy Rooms,Bank Attached Property,Centrally Air Conditioned,Club house / Community Center,False Ceiling Lighting,Feng Shui / Vaastu Compliant,Fitness Centre / GYM,High Ceiling Height,Intercom Facility,Internet/wi-fi connectivity,Lift(s),Low Density Society,Maintenance Staff,Natural Light,No open drainage around,Park,Piped-gas,Power Back-up,Private Garden / Terrace,Rain Water Harvesting,Recently Renovated,Security / Fire Alarm,Security Personnel,Separate entry for servant room,Shopping Centre,Spacious Interiors,Swimming Pool,Visitor Parking,Waste Disposal,Water Storage,Water purifier,Water softening plant,amenities_rating,connectivity_rating,construction_rating,environment_rating,green area_rating,lifestyle_rating,management_rating,safety_rating,nearby_locations,description_keywords,total_num_rooms,furnished,floor_category
0.85,,E69678674,sector 36,signature global park 4,,3,2.0,3.0,New Flat,974.2500000000001,847.3116812227074,750.0,8724.659994867845,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,sector 55-56 metro station|the leaf mall sohna|omaxe gurgaon mall|badshahpur sohna rd hwy|vidya niketan school|kiit college of engg|scottish high international school|rawal institutions|park hospital|indira gandhi intl airport|spaze business park|dlf cyber city,connect|road|open|green|area|house|independent|floor|low|rise|pristine|nature|view,8.0,0,Low rise
0.32,,K69677876,sohna road,hcbs sports ville,3.6,2,2.0,1.0,Moderately New Flat,859.0604533333333,743.9899999999999,659.9345032291316,3724.999780380221,3.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,4.0,2.0,4.0,,4.0,,4.0,,the roadside cafe|gd goenka mess|royal kitchen|mithaas wala|momomia gurgoan,spacious|room|big|balcony|beautiful|balcony|view|lot|greenery|kid|garden,5.0,0,Low rise
0.7,,O69677112,sector 108,raheja vedaanta,,2,2.0,3.0,Moderately Old Flat,2010.852,1748.851310043668,1548.0,3481.111489060358,1.0,5.0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,4.0,,4.0,,4.0,sec21 dwarka metro station|the shikshiyan school|nora solomon medicenter|igi airport|hdfc bank|shagun medical store|jackslake|nanak heri babupur,park|sun|face|winter,7.0,1,Low rise
0.4,North-East,G69676862,sohna road,kamal residence,,2,2.0,1.0,New Flat,680.6760000000002,591.9884279475982,524.0,5876.510997890332,0.0,4.0,0,0,0,1,0,2,0,1,10,0,0,5,0,1,12,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,5.0,,4.0,,4.0,,4.0,,good|maintain|nd|good|condition,6.0,1,Low rise
1.42,,F69673370,sector 89,m3m soulitude,,3,3.0,2.0,Under Construction,1848.477,1607.6326965065502,1423.0,7681.999830130425,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,4.0,,4.0,,4.0,vatika town square-inxt|sector 86 road|dwarka expy|delh-ajmer expy|euro international school|gurugram university|genesis hospital|indira gandhi intl airport|garhi harsaru junction,park|club|face|floor|close|xaviour|school,8.0,0,Low rise
0.38,,V69673278,sector 95,rof ananda,,2,2.0,2.0,Moderately New Flat,836.7118800000001,727.6938668122269,644.12,4541.587242671873,5.0,14.0,0,1,0,0,0,0,0,0,1,0,1,4,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,,4.0,,4.0,,4.0,,4.0,metro|dwarka expressway|rajeev chowk|nh8|kmp expressway|imt manesar|isbt|hero honda chowk|igi airport|railway station|proposed diplomatic enclave|flava|spicy salsa|nihar's cafe|cheeni singh restaurant,locate|floor|peaceful|society|house|ready|light|fan|exhaust|fan|curtain|rod|place,7.0,0,Low rise
0.26,,N69671442,sohna road,gls arawali homes,3.8,2,2.0,2.0,Moderately New Flat,748.2239999999999,650.7353711790394,576.0,3474.8952185441794,4.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,4.0,4.0,,5.0,,4.0,,huda city centre|golf course road|delhi-mumbai expressway|kmp expressway|rajiv chowk|igi airport,residential|apartment|sell|locate|floor|locate|sohna|unfurnishe|property|property|bedroom|bathroom|expect|price|rs|property|come|good|construction|quality|age|year|old|property,6.0,0,Low rise
0.5,,C69668916,sector 36,avl 36 gurgaon,3.7,1,1.0,1.0,Moderately New Flat,671.1499999999999,600.0,500.0,7449.899426357746,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,4.0,,4.0,,4.0,,,good|class|property|available|sector|location|gurgaon,3.0,0,Low rise
6.5,East,R69667342,sector 72,tata primanti,4.1,4,4.0,4.0,Moderately New Flat,4250.0,3711.7903930131006,3278.6239060653097,15294.117647058825,0.0,40.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,5.0,4.0,4.0,,4.0,,5.0,,"sector 55-56 metro station|omaxe city centre|sohna gurgaon road|faridabad gurgaon road|pallavan preschool, sohna road|rbsm public school|polaris hospital|spaze itech park|radisson hotel gurugram sohna road|skyjumper trampoline park gurgaon",tata|primanti|popular|destination|buy|flat|sector|gurgaon|society|purchase|bhk|flat|residential|flat|east|face|direction|floor|plan|additionally|contain|bathroom|balcony|flat|spread|super|build|area|sq|ft|flat|situate|ground|floor|floor|tall|residential|build|ready|project|expect|immediate|possession|year|old|property|floor|flat|beautifully|design|marble|floor|give|flat|alluring|look|modern|amenity|offer|like|swim|pool|grocery|shop|shopping|centre|club|house|community|center|fitness|centre|gym|park|maintenance|staff|visitor|parking|provide|pleasant|live|experience|society|provide|continuous|water|supply|municipal|corporation,15.0,0,Low rise
1.9,,F69661380,sector 79,bestech altura,,3,4.0,2.0,New Flat,2792.85,2428.9601528384283,2150.0,6803.086452906528,11.0,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,4.0,,4.0,,3.0,,4.0,"sapphire 83 mall|nh -8|golf course extension road|mount olympus junior school|amity university gurugram|miracles apollo hospital|indira gandhi international airport|imt manesar|savoy suites, manesar|golden greens golf & resorts",near|possession|wait|oc|receive,10.0,0,Mid rise
0.85,,U63503734,sohna road,eldeco accolade,3.8,2,2.0,3.0,New Flat,1264.0,962.5900655021834,730.0,6724.683544303797,10.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,5.0,3.0,4.0,,5.0,,4.0,,global city centre|sohna road|damdama more|western peripheral expressway|gd goenka world school|k.r. mangalam university|civil hospital,new|property|user|detail,7.0,0,Mid rise
0.65,North-West,B69123404,sector 12,adarsh nagar,,3,3.0,1.0,New Flat,1363.95,1186.2363537117903,1050.0,4765.570585432017,1.0,4.0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,35,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,,,,,,,,hanuman mandir|ahooja eye and dental institute hospital|dr. sandeep chauhan|nova care clinic|verma e.n.t. hospital|dental health centre|gupta hospital gurgaon|rajiv memorial eye infirmary jacobpura|lall nursing and maternity home|om charitable dental & implant centre|lall eye care centre|dentecare - multispeciality dental clinic|m goel hospital|kharbanda maternity and nursing home|lalit dental care|sharma hospital gurgaon|jackson hospital|kidney clinic|dr. ajay s. gupta clinic|centre for sight gurgaon new railway road|lotus hospital gurgaon|mamta hospital gurgaon|dr. sarvejeet singh|aarvy hospital|bhatnagar maternity and nursing home|saraswati hospital gurgaon|triveni hospital gurgaon|m.s hospital|my care clinic|bindal clinic|dr. agya ram sharma clinic|sparsh hospital gurgaon|ravi clinic and health care centre|nidhi clinic|d.r. rajnis gupta clinic|gh gurgaon|dr. tomar clinic|dr. babita sharma|swastik maternity and medical centre|kalyani hospital gurgaon|rama hospital & nursing home|chiranjiv hospital|indian oil|ibp petrol station|punjab national bank|state bank of india sbi|rang parivartan|government school|dronacharya government college|district library gurgaon,sale|bhk|flat|adarsh|nagar|gurugram|near|new|railway|road|flat|attach|bath|modular|kitchen|wooden|wardrobe|room|dress|designer|lead|panel|space|balcony|flat|wheeler|wheller|lift|ready|use|jaguar|bath|fitting|havell|fan|girish|switch|fall|ceiling|area|colony,7.0,1,Low rise
0.26,,A69656896,sohna road,g l s arawali homes,,2,2.0,2.0,Moderately Old Flat,576.0,503.05676855895194,444.34996938673373,4513.88888888889,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,,4.0,,4.0,,4.0,,bhk|flat|available|sale|gurgaon|sohna|property|g|l|s|arawali|home|bathroom|apartment|balcony|locate|floor|floor|expect|price|apartment|price|request,6.0,0,Low rise
0.35,,M69656120,sohna road,gls arawali homes,3.8,2,2.0,2.0,New Flat,576.0,503.05676855895194,444.34996938673373,6076.388888888889,12.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.0,4.0,4.0,,5.0,,4.0,,huda city centre|golf course road|delhi-mumbai expressway|kmp expressway|rajiv chowk|igi airport,property|freehold|vacant|recently|register|totally|unfurnishe,6.0,0,Mid rise
1.05,,G59853278,sector 37,ild greens,4.1,3,3.0,3.0,New Flat,1875.0,1500.0,1400.0,5600.000000000001,4.0,19.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,5.0,,5.0,,4.0,,the esplanade mall|gurgaon road|delhi jaipur expressway|green field public school|sunrise university|k.d. hospital|indira gandhi international airport|gurgaon railway station|infinity business park,ready|sale|semi|furnish|contact|detail,9.0,1,Low rise
0.9,South-West,M69655182,sector 37,piedmont taksila heights,3.6,3,3.0,3.0,Moderately Old Flat,1774.7226666666666,1537.0,1363.3507593693128,5071.214882776051,9.0,15.0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,6,0,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,4.0,4.0,3.0,,5.0,,4.0,,kamla hospital gurgaon|shri multispeciality hospital|shri balaji hospital and trauma center|yadav hospital gurgoan|chandna dental surgery orthodontic and implant centre|the muskan dental clinic|harshila dental clinic|dental xpert dental clinic|gautam hospital|clove dental|sai dental clinic|sunrise hospital gurgaon|esic hospital gurugram|bhanu dental care|nutan dental hospital|shri ram dental clinic|ankur clinic and maternity home|mangalam hospital and heart centre gurgaon|ayushman hospital and trauma centre|parmar dental clinic & lab|navjeevan hospital and maternity centre|rachna dental clinic|shiv mahima patient care bureau|vaishnavi nursing home|shri gobind hospital|lal superspeciality hospital|shree krishna hospital gurgaon|boxer fuel point|basai dhankot railway station,side|open|corner|flat|airy|south|west|face|good|sunshine|winter,9.0,1,Mid rise
8.5,,G69654548,sector 63,dlf the arbour,,4,4.0,0.0,Under Construction,4560.933333333333,3950.0,3503.731619719444,18636.536381442394,27.0,27.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,radhakrishna shani mandir|pracksht hospital|vatsalya clinic|spaze business park|international tech park|intellion park|hdfc bank|hdfc bank and atm|pizza hut|madison and pike,good|class|property|available|sector|location|gurgaon,8.0,0,High rise
0.75,,U69653114,sector 76,suncity avenue 76,,2,2.0,2.0,Under Construction,735.0,641.9213973799127,567.0090755195301,10204.081632653062,11.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,"omaxe gurgaon mall|gurugram university|euro international school, sector 84|park hospital|indira gandhi intl airport|hyatt regency gurgaon",proud|owner|bhk|apartment|available|suncity|avenue|sector|gurgaon|gurgaon|unit|locate|floor|super|build|area|sq|ft|ownership|freehold|type,6.0,0,Mid rise
0.79,,K69650230,sector 37,ild greens,,4,4.0,2.0,Under Construction,2037.9866666666667,1765.0,1565.5914705834984,3876.3747227656054,7.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,kamla hospital gurgaon|shri multispeciality hospital|shri balaji hospital and trauma center|yadav hospital gurgoan|chandna dental surgery orthodontic and implant centre|the muskan dental clinic|esic hospital gurugram|harshila dental clinic|dental xpert dental clinic|gautam hospital|clove dental|sai dental clinic|sunrise hospital gurgaon|bhanu dental care|nutan dental hospital|ankur clinic and maternity home|shri ram dental clinic|mangalam hospital and heart centre gurgaon|navjeevan hospital and maternity centre|ayushman hospital and trauma centre|parmar dental clinic & lab|boxer fuel point|basai dhankot railway station,multistorey|apartment|resale|ild|green|sector|delhi|gurgaon|expressway|ild|green|sector|delhi|gurgaon|expressway,10.0,0,Mid rise
1.5,,X69645532,sector 89,ats marigold,,3,3.0,3.0,Under Construction,2273.25,1977.0605895196506,1750.0,6598.482349059716,2.0,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,,,,,,,,"reliance trends newtown square mall|dwarka expy, sector 88|euro int school, sector 37d, gurugram|sgt university|genesis hospital|indira gandhi intl airport",residential|apartment|sell|locate|sector|gurgaon|unfurnishe|property|property|bedroom|bathroom|expect|price|rs|floor,10.0,0,Low rise
1.75,,U69644544,sector 104,godrej summit,3.7,4,5.0,4.0,New Flat,3018.876,2625.536462882096,2324.0,5796.859493400855,1.0,17.0,1,0,0,0,0,2,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4.0,4.0,4.0,,4.0,,3.0,,"mg road metro station|the esplanade mall|dhanwapur road|dwarka expy|blue bells model school|the northcap university|aryan hospital|indira gandhi intl airport|gurgaon railway station|oswal buildings, udyog vihar|altrade business centre|country inn & suites by radisson|appu ghar|hamoni golf camp|nehru stadium",godrej|summit|popular|destination|buy|flat|sector|gurgaon|society|purchase|bhk|flat|floor|plan|additionally|contain|bathroom|balcony|flat|spread|carpet|area|sq|ft|flat|lie|level|storey|build|ready|project|expect|immediate|possession|year|old|property|modern|amenity|offer|like|swim|pool|grocery|shop|security|personnel|maintenance|staff|shopping|centre|club|house|community|center|cctv|surveillance|fitness|centre|gym|park|provide|pleasant|live|experience,14.0,0,Low rise
1.9,North-East,T69644514,sector 79,bestech altura,,3,4.0,3.0,Under Construction,2150.0,1877.7292576419215,1658.5979760095097,8837.209302325582,11.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,,4.0,,4.0,,3.0,,4.0,"sapphire 83 mall|nh -8|golf course extension road|mount olympus junior school|amity university gurugram|miracles apollo hospital|indira gandhi international airport|imt manesar|savoy suites, manesar|golden greens golf & resorts",bhk|flat|locate|bestech|altura|house|spacious|flat|sector|gurgaon|flat|face|north|east|direction|floor|plan|additionally|contain|bathroom|balcony|flat|spread|super|build|area|sq|ft|flat|situate|floor|floor|tall|residential|build|floor|flat|beautifully|design|marble|floor|give|flat|alluring|look|flat|locate|near|close|highway|society|equip|modern|amenity|include|maintenance|staff|visitor|parking|park|fitness|centre|gym|swim|pool|club|house|community|center|security|personnel,10.0,0,Mid rise
1.45,South,S69637792,sector 33,godrej nature plus,,3,2.0,3.0,Under Construction,1671.0,1459.3886462882097,1289.0777757729725,8677.438659485339,3.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,,,,,,,,shopping complex|sohna road|gd goenka world school|kr mangalam university|central park flower valley|smart view hotel and resort,park|face|bang|club|corner|unit,8.0,0,Low rise
4.02,,L69635364,sector 59,conscient elevate,,3,3.0,1.0,Under Construction,2981.205,2592.773744541485,2295.0,13484.48026888456,3.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,rapid metro station sector 55|paras trinity mall sector 63|golf course road|mehrauli-gurgaon road|mg road|dps international school sector 50|gurugram university sector 51|w pratiksha hospital sector 56|indira gandhi international airport|gurugram railway station|international tech park gurgaon|grand hyatt gurgaon|skyjumper trampoline park gurgaon|zen golf range & academy|pvr drive in theatre,conscient|elevate|offer|residential|apartment|flat|sector|provide|amenity|facility|resident|specific|inquiry|need|information|conscient|elevate|feel|free|ask,7.0,0,Low rise
0.5,North-East,J69634490,sector 92,sare crescent parc royal greens phase 1,,2,2.0,3.0,Moderately New Flat,1226.1838333333335,1000.0,999.0,4077.6919937100233,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,,5.0,,4.0,,3.0,yadav clinic|bangali clinic|dr. j. s. sarkar clinic|vijay petrol pump|hp petrol pump|indian oil|essar petrol pump|garhi harsaru junction railway station,park|face|sare|crescent|parc|royal|green|phase|sector,7.0,0,Low rise
3.98,South-East,F69632998,sector 66,emaar mgf the palm drive,4.1,3,4.0,4.0,Moderately Old Flat,2200.0,1921.3973799126638,1697.1700219632191,18090.909090909092,2.0,17.0,1,0,0,0,0,5,0,1,0,0,1,5,0,4,15,0,1,0,0,0,6,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,5.0,5.0,4.0,,5.0,,4.0,,sector 55-56 rapid metro station|hub 66|nh 248a|hasanpur|ashoka international school|gurugram university|park hospital|indira gandhi international airport|sealdah|vatika business centre|the oberoi gurgaon|de adventure park|dlf golf and country club|tau devilal sports complex,beautiful|open|property|face|kid|play|area|garden|swim|pool|club|house|property|come|ac|room|hall|designer|electric|fitting|geyser|exhaust|bathroom|moular|kitchen|piped|gas|woode|cupboard|etc|room|import|wooden|floor|import|moroccan|marble|hall|seek|property|golf|course|ex|rd|find|bedroom|sale|sector|price|impossible|buy|pay|brokerage|situate|floor|home|comfortably|serve|space|parking|car|need|south|face|home|sqft|convenient|location|need|amenity|intercom|facility|security|lift|happy|note|home|home|come|fire|security|sewage|treatment|plant|amenity|live|life|pleasant|amenity|like|club|house|play|area|kid|gym|swim|pool|relaxation|give|free|time|gd|goenka|la|petite|ipsaa|day|care|pre|school|gurgaon|d|adarsh|vidyalaya|know|educational|institute|town|close|home|need|emergency|service|medical|assistance|happy|note|ektaa|hospital|sona|devi|memorial|hospital|dr|garima|yadav|shastri|dental|hospital|close|miss|lifestyle|m|cosmopolitan|ava|court|capital|cityscape|close|pvr|m|avenue|grand|cinema|srs|cinema|close|proximity|house|catch|late|movie|time,12.0,1,Low rise
0.55,East,W66282908,sohna road,signature global park,4.0,2,2.0,3.0,New Flat,967.755,841.6629366812227,745.0,5683.2566093691075,4.0,4.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,5.0,5.0,5.0,,5.0,,4.0,,sector 55-56 metro|global city centre|sohna road dhunela|gd goenka university|maharana pratap school|vardaan hospital and trauma centre|indira gandhi international airport|garhi harsaru railway station gurgaon,roof|right|aravalli|beautiful|view|car|parking|maintenance|new|property|ready,7.0,0,Low rise
1.47,North-East,Z69627792,sector 79,godrej 101,4.0,2,2.0,3.0,New Flat,982.1609100000001,854.1918520742358,756.09,14966.997617528881,9.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,5.0,4.0,5.0,,5.0,,4.0,,vatika town square-inxt|naurangpur road|nh 48|euro international school|gurugram university|miracles apollo cradle|nouveau medics multispeciality opd|indira gandhi intl airport|heritage village resort & spa|nakhrola stadium,east|face|club|swim|face|property|nice|view|aravali|brand|new|flat|recently|deliver|country|builder|godrej|raw|make|blank|canvas|fill|picture|way,8.0,0,Mid rise
0.7,East,J69627294,sector 111,lotus homz,4.0,2,2.0,2.0,Moderately New Flat,904.104,786.3052401746725,696.0,7742.472104979072,8.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,5.0,5.0,4.0,,5.0,,5.0,,sector 23 huda market|huda market|jai vision public school|new cambridge school|meenakshi public school|gurudwara-sahib kunj|ratnakar bank atm|icici bank atm|samriddhi hospital|metro hospital|tikona park|palam vihar park|bijwasan station|the emporium|bajghera police station,main|gate|east|face|balcony|expressway|face|separate|mandir|worship|wooden|work|room|include|kirchen|cover|parking|space,6.0,0,Mid rise
2.6,,Z62308464,sohna road,breez global hill view,,2,2.0,2.0,New Flat,719.85384,626.061655021834,554.1599999999999,36118.443155071596,6.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,,5.0,,4.0,,4.0,,4.0,huda city centre|omaxe city centre|ninex city mart|vaels ravindra bharathi global school|anjali nursery|polaris hospital|axis bank|triangular park|flow sports life badminton club|basai dhankot railway station|cars24|radisson hotel gurugram|mcdonald's|petrol pump|indian post office,proud|owner|bhk|apartment|available|sohna|gurgaon|unfurnishe|apartment|unit|locate|floor|carpet|area|ft|sale|general|power|attorney|apartment|cover|parking|open|parking,6.0,0,Low rise
1.1,,H69613078,sector 89,smart world gems,,2,2.0,2.0,Under Construction,1432.797,1246.1130458515286,1103.0,7677.291339945575,3.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,,4.0,,4.0,,4.0,,4.0,sant soordas sihi metro station|airia mall|dwarka expressway|pataudi road|nh-8|kmp expressway|rps international school|genesis hospital sector 84|gurgaon railway station|vatika business park sector 49|holiday inn gurugram sector 90|de adventure amusement park|national tennis academy sector 98|imt manesar,park|face|dedicated|space|roof|basement,7.0,0,Low rise
